hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
400013,2020/08/28,PR,400013,HOSPITAL MENONITA DE CAYEY,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,00737,Short Term,72035,true,246,226,205,152.9,145.9,-999999,-999999,-999999,-999999,225,26.4,8,11.3,-999999,-999999,-999999,,,,1722,1582,1435,1070,1021,4,27,4,4,1575,185,56,79,20,4,4,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,-999999,-999999,0,0,0,-999999,153,-999999,0,0,0,0,-999999,0,0,0,0,0,701,,,[C400013-A],7,7,7,7,,,,,,,false
400019,2020/09/04,PR,400019,HOSPITAL PAVIA SANTURCE,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,FERNANDEZ JUNCOS,00910,Short Term,72127,true,165,143.9,130.9,102.6,102.6,16.7,13.3,-999999,0,130.9,23.4,19.6,11.3,11.1,5.3,4.1,,,,1155,1007,916,718,718,117,93,-999999,0,916,164,137,79,78,37,29,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,0,0,-999999,0,-999999,-999999,0,0,0,84,6,0,-999999,0,0,-999999,-999999,-999999,-999999,0,0,0,,,[C400019-A],7,7,7,7,,,,,,,false
36db6bad3679dfdcccc301fc608438109ad907943c702fb3d57dc50cb7b5ba0b,2020/08/21,PR,,CDT Susana Centeno,,,00765,Short Term,,false,7,12.7,6.1,-999999,-999999,0,0,0,0,8.1,0,0,0,0,0,0,,,,49,89,43,4,4,0,0,0,0,57,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,POINT (-66.414655 18.215692),,7,7,7,7,,,,,,,false
400022,2020/08/28,PR,400022,HOSPITAL DAMAS INC,PONCE BY PASS #2213,PONCE,00717,Short Term,72113,true,190,168.7,141.9,84.6,84.4,-999999,0,0,0,147.3,30.9,24.1,19.7,17.1,0,0,,,,1330,1181,993,592,591,5,0,0,0,1031,216,169,138,120,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-999999,0,0,-999999,-999999,-999999,0,0,0,0,0,288,,,[C400022-A],7,7,7,7,,,,,,,false
400010,2020/09/04,PR,400010,HOSPITAL GENERAL DE CASTANER,CARR 135 KM 64 2,CASTANER,00631,Short Term,72081,true,24,18.3,12.7,-999999,-999999,0,0,0,0,15.7,0,0,0,0,0,0,,,,168,128,89,22,22,0,0,0,0,110,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,155,,,[C400010-A],7,7,7,7,,,,,,,false
400113,2020/08/28,PR,400113,HOSPITAL SAN CRISTOBAL,CARR 506 KM 1 0,COTO LAUREL,00780,Short Term,72113,true,131,133,108,69,67.4,-999999,-999999,0,0,121.7,20,8,9,7.6,0,0,,,,917,931,756,483,472,10,14,0,0,852,140,56,63,53,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,7,0,0,7,0,0,74,0,0,0,-999999,0,0,0,-999999,-999999,0,0,401,,,[C400113-A],7,7,7,7,,,,,,,false
400113,2020/09/04,PR,400113,HOSPITAL SAN CRISTOBAL,CARR 506 KM 1 0,COTO LAUREL,00780,Short Term,72113,true,131,123.1,108.6,70.9,67.3,-999999,-999999,0,0,128.7,20,8,10,7.4,0,0,,,,917,862,760,496,471,5,-999999,0,0,901,140,56,70,52,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,-999999,0,0,-999999,0,0,48,6,0,0,0,0,0,-999999,-999999,-999999,0,0,351,,,[C400113-A],7,7,7,7,,,,,,,false
400102,2020/08/21,PR,400102,DOCTORS CENTER HOSPITAL BAYAMON,9 J STREET EXT HERMANAS DAVILA,BAYAMON,00959,Short Term,72021,true,106,280.7,265.7,119.7,119.7,12,9.7,0,0,265.7,6,6,4,4,-999999,-999999,,,,742,1965,1860,838,838,84,68,0,0,1860,42,42,28,28,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,-999999,0,-999999,0,0,0,28,21,0,0,-999999,-999999,5,4,5,-999999,0,0,376,,,[C400102-A],7,7,7,7,,,,,,,false
400131,2020/08/28,PR,400131,CARIBBEAN MEDICAL CENTER,151 AVE OSVALDO MOLINA,FAJARDO,00738,Short Term,72053,true,73,65.1,52.1,34,27,-999999,-999999,0,0,60.1,-999999,-999999,-999999,-999999,0,0,,,,511,456,365,238,189,9,-999999,0,0,421,22,22,18,18,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,-999999,0,0,0,0,0,0,78,-999999,0,0,0,-999999,0,0,0,0,0,0,309,,,[C400131-A],7,7,7,7,,,,,,,false
400007,2020/09/04,PR,400007,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,00791,Short Term,72069,true,282,216.1,186.7,87.6,81.6,7.4,0,0,0,247.7,14.6,10.3,13.3,10.3,-999999,0,,,,1974,1513,1307,613,571,52,0,0,0,1734,102,72,93,72,6,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,9,0,0,13,14,13,-999999,17,14,-999999,0,70,9,0,0,0,0,0,0,0,-999999,0,0,320,,,[C400007-A],7,7,7,7,,,,,,,false
400135,2020/08/28,PR,400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,PR 21 INT PR 18 BO MONACILLOS URBANO,SAN JUAN,00927,Short Term,72127,true,34,33.6,29,13.7,13.7,0,0,0,0,29,4.3,4.3,-999999,-999999,0,0,,,,238,235,203,96,96,0,0,0,0,203,30,30,13,13,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,[C400135-A],7,7,7,7,,,,,,,false
400127,2020/09/04,PR,400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,BO MONACILLO CARR NUM 22,SAN JUAN,00935,Short Term,72127,true,339,301.3,156,122.6,122.6,-999999,-999999,0,0,156,91.7,91.7,58.3,58.3,-999999,-999999,,,,2373,2109,1092,858,858,22,4,0,0,1092,642,642,408,408,7,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,-999999,-999999,-999999,0,0,0,0,22,23,0,-999999,6,-999999,8,6,0,0,0,0,450,,,[C400127-A],7,7,7,7,,,,,,,false
df2363988746840134806aa7b2accf9c89259601776986d49f0c579f6d84532e,2020/08/21,PR,,Hospital San Antonio,"#18 Norte, Calle Dr",Mayagüez,00680,Short Term,,false,46,38.6,23.7,21.1,13.7,-999999,-999999,-999999,-999999,37.6,12.7,-999999,-999999,-999999,0,0,,,,322,270,166,148,96,-999999,-999999,7,6,263,89,27,22,15,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,43,-999999,0,0,0,0,0,0,0,0,0,-999999,178,,,,7,7,7,7,,,,,,,false
400015,2020/09/04,PR,400015,SAN JUAN MUNICIPAL HOSPITAL,"BARRIO MONACILLOS,CENTRO MEDICO",RIO PIEDRAS,00936,Short Term,72127,true,127,99,79,52.6,42.1,8,4.3,-999999,0,102.1,18.6,6.7,8.6,-999999,-999999,-999999,,,,889,693,553,368,295,56,30,-999999,0,715,130,47,60,19,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,4,6,4,9,7,0,0,0,19,7,0,0,-999999,5,8,11,5,5,0,0,118,,,[C400015-A],7,7,7,7,,,,,,,false
400001,2020/08/28,PR,400001,PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,00907,Short Term,72127,true,142,131.7,123.4,86,83.4,5.4,5.7,0,0,131,22.7,-999999,9.6,-999999,-999999,-999999,,,,994,922,864,602,584,38,40,0,0,917,159,25,67,22,16,16,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,5,0,0,13,9,13,0,0,5,4,0,0,5,0,0,13,9,13,0,0,309,,,[C400001-A],7,7,7,7,,,,,,,false
400098,2020/08/28,PR,400098,HOSPITAL SAN FRANCISCO,371 DE DIEGO AVE,SAN JUAN,00923,Short Term,72127,true,127,188.4,175,67.7,64,8.9,9,-999999,0,203.7,10,5,4.1,4.1,0,0,,,,889,1319,1225,474,448,62,63,16,0,1426,70,35,29,29,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-999999,0,0,0,-999999,0,0,0,-999999,0,0,351,,,[C400098-A],7,7,7,7,,,,,,,false
400013,2020/09/04,PR,400013,HOSPITAL MENONITA DE CAYEY,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,00737,Short Term,72035,true,246,225.1,204.7,164,157,-999999,5.4,-999999,-999999,224.1,26.4,8.4,13,4.6,-999999,-999999,,,,1722,1576,1433,1148,1099,13,38,7,7,1569,185,59,91,32,14,16,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,0,0,0,-999999,0,-999999,0,-999999,148,16,0,-999999,-999999,0,-999999,-999999,-999999,-999999,0,-999999,712,,,[C400013-A],7,7,7,7,,,,,,,false
400130,2020/09/04,PR,400130,HOSPITAL METROPOLITANO DE LA MONTANA,CALLE ISAAC GONZALEZ ESQUINA LEDESMA,BDA NUEVA,00641,Short Term,72141,true,30,34.4,27.4,23,23,0,-999999,0,-999999,27.4,0,0,0,0,0,0,,,,210,241,192,161,161,0,6,0,-999999,192,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,[C400130-A],7,7,7,7,,,,,,,false
400117,2020/08/21,PR,400117,HOSPITAL DR SUSONI INC,55 PALM ST,ARECIBO,00614,Short Term,72013,true,131,162.7,142.1,79.6,73.1,-999999,7.7,0,0,164.6,6.6,6.6,4.7,4.7,0,0,,,,917,1139,995,557,512,10,54,0,0,1152,46,46,33,33,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-999999,0,0,0,0,0,0,0,0,0,0,282,,,[C400117-A],7,7,7,7,,,,,,,false
400087,2020/08/28,PR,400087,HOSPITAL DR CAYETANO COLL Y TOSTE,CARRETERA 129 KM.1 AVENIDA SAN LUIS,ARECIBO,00613,Short Term,72013,true,222,158.7,123.7,102,80.6,8.7,4.6,-999999,0,187.4,25.3,8,17.3,8,0,0,,,,1554,1111,866,714,564,61,32,-999999,0,1312,177,56,121,56,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,-999999,5,-999999,-999999,4,-999999,0,0,-999999,198,,,[C400087-A],7,7,7,7,,,,,,,false
400015,2020/08/28,PR,400015,SAN JUAN MUNICIPAL HOSPITAL,"BARRIO MONACILLOS,CENTRO MEDICO",RIO PIEDRAS,00936,Short Term,72127,true,127,95.7,75.6,51.4,44.1,6.7,5,0,0,94.7,18.6,6.3,5.1,-999999,-999999,-999999,,,,889,670,529,360,309,47,35,0,0,663,130,44,36,14,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,-999999,-999999,-999999,7,0,15,7,0,0,0,17,8,-999999,0,-999999,-999999,-999999,-999999,0,4,0,-999999,102,,,[C400015-A],7,7,7,7,,,,,,,false
400126,2020/09/04,PR,400126,HOSPITAL METROPOLITANO SAN GERMAN,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,00683,Short Term,72125,true,80,73.3,58.7,34.3,34.3,-999999,-999999,0,0,70.7,6,6,5.1,5.1,-999999,-999999,,,,560,513,411,240,240,7,5,0,0,495,42,42,36,36,4,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,0,0,0,0,5,0,0,0,389,,,[C400126-A],7,7,7,7,,,,,,,false
400114,2020/08/28,PR,400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,CALLE HERNANDEZ CARRION URB ATENAS,MANATI,00674,Short Term,72091,true,318,266.9,226,155.7,127.9,6.4,4.9,-999999,-999999,283,19.9,11.9,18.6,10.6,-999999,-999999,,,,2226,1868,1582,1090,895,45,34,5,-999999,1981,139,83,130,74,11,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,0,4,-999999,-999999,-999999,-999999,8,-999999,0,0,620,,,[C400114-A],7,7,7,7,,,,,,,false
400022,2020/09/04,PR,400022,HOSPITAL DAMAS INC,PONCE BY PASS #2213,PONCE,00717,Short Term,72113,true,190,174.6,157.4,87.1,86.1,-999999,0,0,0,163.1,30.4,24.1,17.1,15.3,0,0,,,,1330,1222,1102,610,603,11,0,0,0,1142,213,169,120,107,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-999999,0,0,0,0,0,-999999,-999999,0,0,0,399,,,[C400022-A],7,7,7,7,,,,,,,false
400018,2020/08/21,PR,400018,MENNONITE GENERAL HOSPITAL INC,CALLE JOSE C VASQUEZ BO. CAONILLAS,AIBONITO,00705,Short Term,72009,true,177,139.9,99.1,57.6,53.6,0,-999999,0,0,125.4,6,6,4.6,4.6,0,0,,,,1239,979,694,403,375,0,8,0,0,878,42,42,32,32,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,4,0,-999999,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,577,,,[C400018-A],7,7,7,7,,,,,,,false
400109,2020/08/28,PR,400109,HIMA SAN PABLO BAYAMON,70 CALLE SANTA CRUZ,BAYAMON,00961,Short Term,72021,true,448,400.9,371,181.6,174,36.9,30,-999999,-999999,421,68.9,46,41.1,37.7,14.4,14.4,,,,3136,2806,2597,1271,1218,258,210,12,5,2947,482,322,288,264,101,101,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,8,0,0,-999999,-999999,0,-999999,-999999,-999999,0,0,85,15,0,-999999,-999999,-999999,-999999,0,4,-999999,0,-999999,562,,POINT (-66.149674 18.397664),[C400109-A],7,7,7,7,,,,,,,false
400112,2020/08/21,PR,400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,00984,Short Term,72031,true,210,188.1,150.1,88,83.9,20.1,11.3,0,0,185.6,13.1,7.1,4.1,-999999,-999999,-999999,,,,1470,1317,1051,616,587,141,79,0,0,1299,92,50,29,27,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,-999999,12,12,15,14,6,0,0,28,22,0,0,6,13,6,18,13,-999999,0,0,564,,,"[C400112-B, C400112-A]",7,7,7,7,,,,,,,false
400005,2020/08/28,PR,400005,HIMA SAN PABLO HUMACAO,CALLE FONT MARTELO #3,HUMACAO,00791,Short Term,72069,true,63,54,40,18.4,17.6,0,0,0,0,54,5.7,5.7,-999999,-999999,0,0,,,,441,378,280,129,123,0,0,0,0,378,40,40,17,17,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,179,,,[C400005-A],7,7,7,7,,,,,,,false
400103,2020/09/04,PR,400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,CARR 2 BO SABALOS,MAYAGUEZ,00682,Short Term,72097,true,230,210.3,150.1,144.1,139,7.6,4,-999999,0,166.7,38.3,30.3,24.3,21.7,0,0,,,,1610,1472,1051,1009,973,53,28,-999999,0,1167,268,212,170,152,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,12,13,0,-999999,0,-999999,-999999,-999999,7,-999999,0,0,343,,,[C400103-A],7,7,7,7,,,,,,,false
400087,2020/09/04,PR,400087,HOSPITAL DR CAYETANO COLL Y TOSTE,CARRETERA 129 KM.1 AVENIDA SAN LUIS,ARECIBO,00613,Short Term,72013,true,222,160.6,128,106.4,85,6,4.3,-999999,0,191.3,24,8,19.3,7.9,0,0,,,,1554,1124,896,745,595,42,30,8,0,1339,168,56,135,55,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,21,0,-999999,-999999,5,-999999,-999999,8,5,0,4,387,,,[C400087-A],7,7,7,7,,,,,,,false
400016,2020/08/07,PR,400016,AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,00918,Short Term,72127,true,467.6,397,343.4,259.9,247.9,55,34.6,-999999,-999999,414.3,75,46.1,37.4,34.9,9.7,5,,,,3273,2779,2404,1819,1735,385,242,-999999,-999999,2900,525,323,262,244,68,35,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,-999999,-999999,24,21,67,54,39,45,0,0,-999999,30,-999999,0,-999999,-999999,5,8,4,6,0,-999999,833,,,[C400016-A],7,7,7,7,,,,,,,false
400007,2020/08/07,PR,400007,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,00791,Short Term,72069,true,283.6,217,186.1,74.9,69.6,5.4,-999999,0,0,254,12,8.4,10.1,8.1,-999999,-999999,,,,1985,1519,1303,524,487,38,6,0,0,1778,84,59,71,57,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,10,0,0,-999999,0,-999999,5,-999999,0,0,0,113,14,0,0,-999999,-999999,4,8,0,-999999,0,0,294,,,[C400007-A],7,7,7,7,,,,,,,false
400125,2020/08/14,PR,400125,HIMA-SAN PABLO FAJARDO,GENERAL VALERO AVE#404,FAJARDO,00738,Short Term,72053,true,163,147,130,39.6,38,-999999,-999999,0,0,146,12.1,10,10.9,9.1,-999999,0,,,,1141,1029,910,277,266,27,10,0,0,1022,85,70,76,64,7,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,-999999,0,-999999,-999999,-999999,-999999,0,190,,,[C400125-A],7,7,7,7,,,,,,,false
400013,2020/08/21,PR,400013,HOSPITAL MENONITA DE CAYEY,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,00737,Short Term,72035,true,246,228.9,207.9,147.3,140.1,-999999,-999999,0,0,227.9,26.7,8,12.4,-999999,-999999,-999999,,,,1722,1602,1455,1031,981,22,22,0,0,1595,187,56,87,22,22,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,-999999,0,-999999,0,0,0,0,187,-999999,0,0,0,0,-999999,-999999,0,0,0,0,636,,,[C400013-A],7,7,7,7,,,,,,,false
400124,2020/08/14,PR,400124,CENTRO CARDIOVASCULAR,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,00936,Short Term,72127,true,141.6,134,118.9,68.4,65.4,-999999,0,0,0,128.9,32.6,29.6,21.4,18.4,-999999,0,,,,991,938,832,479,458,25,0,0,0,902,228,207,150,129,13,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,-999999,0,0,0,0,106,,,[C400124-A],7,7,7,7,,,,,,,false
ff9032c172057190bf52f523d253c79af2d5f74d007084e83bb0995c637403d1,2020/08/07,PR,,HealthproMed,,,00775,Short Term,,false,10,12,6,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,20,24,12,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,4,,POINT (-65.293435 18.311001),,2,2,2,2,,,,,,,false
400015,2020/08/07,PR,400015,SAN JUAN MUNICIPAL HOSPITAL,"BARRIO MONACILLOS,CENTRO MEDICO",RIO PIEDRAS,00936,Short Term,72127,true,122.9,98,78.3,65.7,48.4,-999999,-999999,-999999,0,104.7,18.9,7,11.6,5.1,-999999,0,,,,860,686,548,460,339,14,5,5,0,733,132,49,81,36,-999999,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,-999999,0,-999999,0,0,0,0,0,11,9,0,0,-999999,6,7,-999999,-999999,0,-999999,-999999,93,,,[C400015-A],7,7,7,7,,,,,,,false
400007,2020/08/21,PR,400007,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,00791,Short Term,72069,true,282,213.4,183.4,83.4,78.3,5.7,0,0,0,247.7,14.9,10.4,12.9,10.4,-999999,-999999,,,,1974,1494,1284,584,548,40,0,0,0,1734,104,73,90,73,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,14,0,7,4,0,0,0,66,-999999,0,0,0,-999999,0,0,0,-999999,0,0,361,,,[C400007-A],7,7,7,7,,,,,,,false
400123,2020/08/07,PR,400123,HOSPITAL PEREA,15 DR BASORA STREET,MAYAGUEZ,00681,Short Term,72097,true,167.4,177,154.3,72,71.4,-999999,5.1,0,0,161.9,18.1,7.9,6,4.3,-999999,-999999,,,,1172,1239,1080,504,500,25,36,0,0,1133,127,55,42,30,6,5,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,8,0,-999999,-999999,0,9,14,12,7,0,-999999,35,4,0,-999999,0,-999999,-999999,-999999,-999999,-999999,0,0,350,,,[C400123-A],7,7,7,7,,,,,,,false
